ds,yhat,yhat_lower,yhat_upper
2014-01-02,44.214961155066185,16.87113377228056,71.9480257066264
2014-01-03,46.406364772879726,16.975519512481455,76.09235096902299
2014-01-04,47.42306955854996,18.61922688365034,76.19835401728574
2014-01-05,44.942968876983926,16.738742252997735,73.89457469197558
2014-01-06,41.56331949616646,13.876459501073052,70.999238233499
2014-01-07,43.412812448143896,13.271154264508025,70.98301810538388
2014-01-08,46.18673117031746,16.0469682478084,74.13106712277295
2014-01-09,45.89448656422673,17.236117471805358,73.27355035429068
2014-01-10,48.41873620758082,20.41767456138586,75.98723560874528
2014-01-11,49.720360549000866,21.155077952249034,80.37464269629497
2014-01-12,47.470884791931375,19.541286144217363,75.35709415144109
2014-01-13,44.26258270098203,14.734537104038065,72.98565019220956
2014-01-14,46.22067378584037,16.489664652281814,73.9670075448739
2014-01-15,49.03856825094674,22.107170817912433,78.61200033907183
2014-01-16,48.725447130430965,21.82486754515331,77.19735861735424
2014-01-17,51.16538374823392,21.633115801212174,79.4457336526444
2014-01-18,52.32227938560432,21.21705792890006,79.4732998273347
2014-01-19,49.87220305768313,22.08104103862233,78.39226860780762
2014-01-20,46.41337393388327,18.845294938341766,74.44175887023
2014-01-21,48.078201197524976,20.852333747570494,77.31790459542545
2014-01-22,50.568340017338464,21.213198150334687,76.30267726981678
2014-01-23,49.902056157469644,19.850509142935767,79.4766116214322
2014-01-24,51.973111154026974,23.32602819212483,80.60431092830629
2014-01-25,52.75544724808784,22.91309513355205,82.41649795269882
2014-01-26,49.93526863102277,22.19499874178319,77.21366230146117
2014-01-27,46.1207643546452,15.891033568247957,74.04194688397932
2014-01-28,47.453894498091756,19.47008892882738,73.7604484538147
2014-01-29,49.64520485471961,21.38295404768694,76.87593184174827
2014-01-30,48.72096887455851,20.75899549617691,78.98499775567139
2014-01-31,50.58187445253792,20.796579206751723,80.78528293833811
2014-02-01,51.207539718749345,22.028651524484378,80.76952513111769
2014-02-02,48.288458530008185,20.849145634620616,76.760892882458
2014-02-03,44.4356242307545,15.348559308461867,71.95243468667401
2014-02-04,45.79225548507205,16.9264361852405,73.61000668459374
2014-02-05,48.06859059833066,19.72139676423529,74.7930640360305
2014-02-06,47.289049144532825,19.162504854018113,77.685307860544
2014-02-07,49.35097750538664,20.407361733422913,78.23667225991413
2014-02-08,50.229260468315495,23.416183755695798,78.88424821870139
2014-02-09,47.60839661539288,19.041211780893832,77.57382706673707
2014-02-10,44.092282239180285,14.515876325304378,74.60606968460507
2014-02-11,45.816123005928205,18.00688275646602,75.66326752503176
2014-02-12,48.481434589574945,19.5454993256076,77.48708752410691
2014-02-13,48.10342543355835,19.26571195133715,77.04224088185968
2014-02-14,50.56997228564382,22.115284864531674,79.02567625222723
2014-02-15,51.84646455707018,20.66815997359953,82.14990982838945
2014-02-16,49.60810917638817,21.55717952009718,78.1857194324694
2014-02-17,46.44993481204892,18.664481512874993,76.00953848098258
2014-02-18,48.49890917924968,18.961544550109565,76.25018473558033
2014-02-19,51.44912565119586,23.72866239820632,79.71155919889515
2014-02-20,51.30934795943202,22.865940857703517,79.78194629637919
2014-02-21,53.96211999463189,27.267917405192158,83.98359141643134
2014-04-10,50.80170930205557,23.376662402667268,80.92373807516387
2014-04-11,53.52662173780386,25.228990869521184,81.2618895983583
2014-04-12,55.06414164802916,25.35801791895612,85.23942083859558
2014-04-13,53.092311245233205,24.829981264002697,80.92087815239647
2014-04-14,50.20929887849844,21.489159478532304,79.13696077651194
2014-04-15,52.54532911351628,24.941791365842136,80.52901022806356
2014-04-16,55.797679566497465,27.26541643123479,84.50871358175947
2014-04-17,55.97804023873945,28.41404874603166,86.01064607228918
2014-04-18,58.97144909913896,27.97235088800703,86.97279094654905
2014-04-19,60.74108344862128,32.93552658052423,87.93099661787556
2014-04-20,58.96050245588634,29.803267956293706,86.33747066163376
2014-04-21,56.22358354787623,25.986851107883037,82.9887618804598
2014-04-22,58.65657012405461,29.851291942601154,86.9512238239298
2014-04-23,61.95319037231058,31.198235588221237,90.17735876880432
2014-04-24,62.1221392029866,34.14134560789683,89.8005255707189
2014-04-25,65.04613310330953,35.373489148677194,93.40076291836726
2014-04-26,66.68681340867461,38.992547262424964,94.73188392362694
2014-04-27,64.717089379314,36.46533690313992,92.71201057544633
2014-04-28,61.73115993136425,34.45366572517522,90.79949559792011
2014-04-29,63.85662795195529,34.77857369536318,93.98026546925239
