ds,yhat,yhat_lower,yhat_upper
2014-01-02,44.214961155066185,15.984410465804059,72.77890983561386
2014-01-03,46.406364772879726,18.988628626503782,74.920933329034
2014-01-04,47.42306955854996,18.673849890644973,77.69768606084092
2014-01-05,44.942968876983926,16.42746548196913,72.65028720098174
2014-01-06,41.56331949616646,12.719357716228025,69.79726234496847
2014-01-07,43.412812448143896,14.786624085968995,73.00729056742199
2014-01-08,46.18673117031746,16.998155159740623,76.32695021366216
2014-01-09,45.89448656422673,18.263811662025308,75.29014925902001
2014-01-10,48.41873620758082,21.80823135706848,74.51472930797617
2014-01-11,49.720360549000866,21.070376169070492,79.34047306467573
2014-01-12,47.470884791931375,17.837846417157976,75.59712285744706
2014-01-13,44.26258270098203,14.639050502544071,73.13716256081631
2014-01-14,46.22067378584037,17.27971314731094,74.05559739522606
2014-01-15,49.03856825094674,22.43378722454387,78.51287846451088
2014-01-16,48.725447130430965,21.47476592952593,77.31580239153962
2014-01-17,51.16538374823392,19.17132917862293,78.53702203178109
2014-01-18,52.32227938560432,22.06712022622675,81.53787794525678
2014-01-19,49.87220305768313,21.840593148742084,79.02366132377001
2014-01-20,46.41337393388327,17.415838338410207,75.82156703737326
2014-01-21,48.078201197524976,19.367140127059244,74.8375639531579
2014-01-22,50.568340017338464,21.740256823667185,77.40365067583832
2014-01-23,49.902056157469644,21.67966748687843,79.17579669467158
2014-01-24,51.973111154026974,23.941672768973927,82.43240656635376
2014-01-25,52.75544724808784,23.70388499123577,79.83723735840873
2014-01-26,49.93526863102277,21.651121346246082,78.12776153442351
2014-01-27,46.1207643546452,17.829877488500994,72.26382658369843
2014-01-28,47.453894498091756,17.569721535122966,75.18669451602284
2014-01-29,49.64520485471961,21.883891311320117,79.48707850355386
2014-01-30,48.72096887455851,19.567829799672577,79.53090414625788
2014-01-31,50.58187445253792,20.59934118737324,76.9751887000565
2014-02-01,51.207539718749345,23.630286912530014,79.22202875234457
2014-02-02,48.288458530008185,18.02533175567411,76.35679187306741
2014-02-03,44.4356242307545,14.93021712908666,71.98954496937924
2014-02-04,45.79225548507205,17.001391265010366,77.41568090923586
2014-02-05,48.06859059833066,18.906131226298644,75.03778432635563
2014-02-06,47.289049144532825,18.07241065079966,74.32069392542688
2014-02-07,49.35097750538664,20.753155303571198,78.41914712314464
2014-02-08,50.229260468315495,20.65082286040621,78.65364780537733
2014-02-09,47.60839661539288,21.18078702857101,73.90405279670357
2014-02-10,44.092282239180285,15.222334922331816,72.61195981266205
2014-02-11,45.816123005928205,15.921276483360456,72.97328741551668
2014-02-12,48.481434589574945,19.460687623269173,76.80353390420254
2014-02-13,48.10342543355835,20.39073873547915,76.5243232224947
2014-02-14,50.56997228564382,20.868464253128018,80.08761392434444
2014-02-15,51.84646455707018,22.09839156545961,78.66412491901806
2014-02-16,49.60810917638817,21.2104717505681,80.234900725809
2014-02-17,46.44993481204892,17.71456969558311,75.87631698487547
2014-02-18,48.49890917924968,21.160199921813803,76.66228357668844
2014-02-19,51.44912565119586,22.277275140582336,77.3317802099216
2014-02-20,51.30934795943202,23.38946708875573,78.03867255045263
2014-02-21,53.96211999463189,26.718174280630226,82.34212575559744
2014-04-10,50.80170930205557,22.464737485528165,79.22047136914553
2014-04-11,53.52662173780386,25.161889381823247,80.83341251944373
2014-04-12,55.06414164802916,27.554826137358184,84.56388248301548
2014-04-13,53.092311245233205,24.428698534759814,82.35958283917958
2014-04-14,50.20929887849844,22.921521550222256,77.46115123251661
2014-04-15,52.54532911351628,23.418067867809675,80.2901744426694
2014-04-16,55.797679566497465,28.14735060686609,84.14156610785618
2014-04-17,55.97804023873945,28.47505386040895,83.52393807348629
2014-04-18,58.97144909913896,31.99947925142549,87.25498515584798
2014-04-19,60.74108344862128,32.507798512253935,88.32108559966612
2014-04-20,58.96050245588634,28.824157880145666,88.35961836110434
2014-04-21,56.22358354787623,27.513593473150884,86.43922492068984
2014-04-22,58.65657012405461,29.970605659537625,85.46580571723017
2014-04-23,61.95319037231058,33.85036790527909,92.01282286762832
2014-04-24,62.1221392029866,31.294939227394533,90.9668201484216
2014-04-25,65.04613310330953,37.16816956959654,95.57321926180674
2014-04-26,66.68681340867461,40.53161787373714,93.87208166401776
2014-04-27,64.717089379314,35.82255642798291,92.40747111675104
2014-04-28,61.73115993136425,34.49836767879024,92.74730838217897
2014-04-29,63.85662795195529,33.492518661912385,90.68029687418475
2014-04-30,66.78966385252947,40.59635628521566,97.13512067768781
2014-05-01,66.54250778119791,37.92394415902812,98.66293146139306
2014-05-02,69.00251832547272,42.04106833162157,97.98477599191929
2014-05-03,70.13704193614251,42.34755561026882,99.72238187629183
2014-05-04,67.6256939608709,37.441982982566934,96.93058352625869
2014-05-05,64.07029044047286,37.8680607555887,93.23724474418908
2014-05-06,65.60684572027372,38.89361926326996,96.40180996731384
2014-05-07,67.94059446276219,39.902473333795264,96.05295915382564
2014-05-08,67.09333018936672,39.892108481952526,95.9938774256405
2014-05-09,68.96227160683262,40.61629989324609,97.84266354425705
2014-05-10,69.5247350098372,42.50130226133578,98.96040580782399
2014-05-11,66.47020824497628,38.56268580556962,96.26694062377017
2014-05-12,62.41007040305464,36.00700564284993,91.39385950310306
