ds,yhat,yhat_lower,yhat_upper
2014-01-02,44.214961155066185,16.088605766002107,72.73508619838934
2014-01-03,46.406364772879726,18.97391427839657,75.35874858532708
2014-01-04,47.42306955854996,21.04185665028564,73.72251267188861
2014-01-05,44.942968876983926,16.544917242767795,73.1882784910114
2014-01-06,41.56331949616646,11.051591765163199,70.86080007902854
2014-01-07,43.412812448143896,14.837038645922638,72.52702753331944
2014-01-08,46.18673117031746,19.35452136482597,76.44104197648815
2014-01-09,45.89448656422673,17.632935616474597,75.77074698297488
2014-01-10,48.41873620758082,19.174278868112708,77.46409387527189
2014-01-11,49.720360549000866,21.035717277946517,79.3658292490584
2014-01-12,47.470884791931375,18.771599545280143,75.51230764371
2014-01-13,44.26258270098203,15.941760772114115,73.64821805146363
2014-01-14,46.22067378584037,18.9350666304636,75.34078792246638
2014-01-15,49.03856825094674,20.786105345714752,77.08883754028858
2014-01-16,48.725447130430965,21.395152325375786,74.55567389243758
2014-01-17,51.16538374823392,23.380877758420453,79.52281189252602
2014-01-18,52.32227938560432,23.38039977083662,82.81726479460987
2014-01-19,49.87220305768313,21.44399018015642,78.42759269166311
2014-01-20,46.41337393388327,18.930207579811327,75.19991760414285
2014-01-21,48.078201197524976,18.418637447311003,79.38534159422498
2014-01-22,50.568340017338464,21.1407756684321,78.58191419982269
2014-01-23,49.902056157469644,21.744532505794343,79.74140859222054
2014-01-24,51.973111154026974,23.49705333848832,81.5613138544375
2014-01-25,52.75544724808784,24.30354482828287,82.47256409897983
2014-01-26,49.93526863102277,19.47288485165636,78.04586573484421
2014-01-27,46.1207643546452,17.618355515618713,73.02128830445712
2014-01-28,47.453894498091756,18.611313013483997,75.29137156801406
2014-01-29,49.64520485471961,18.790868023811626,78.80917618391508
2014-01-30,48.72096887455851,20.015520820387465,79.03974199368601
2014-01-31,50.58187445253792,23.3167797088395,78.7325864872111
2014-02-01,51.207539718749345,22.20345021868372,80.55414152576557
2014-02-02,48.288458530008185,20.45995058189939,76.98259516152352
2014-02-03,44.4356242307545,16.857692250276898,74.09888441902778
2014-02-04,45.79225548507205,17.013691829273522,74.69604987042777
2014-02-05,48.06859059833066,18.352089082606497,75.90701703059634
2014-02-06,47.289049144532825,19.20032593333699,76.89502019902386
2014-02-07,49.35097750538664,19.51875534337169,79.08750960325062
2014-02-08,50.229260468315495,19.931767826734195,77.49993198027607
2014-02-09,47.60839661539288,21.919684718179962,77.51652244629305
2014-02-10,44.092282239180285,16.140579785981224,71.13668320952819
2014-02-11,45.816123005928205,17.331178932974556,76.65042019330785
2014-02-12,48.481434589574945,20.439431112060543,76.01859274249753
2014-02-13,48.10342543355835,19.586966605405625,76.68678821180639
2014-02-14,50.56997228564382,22.703810375178442,79.13815849818819
2014-02-15,51.84646455707018,24.675348742773522,79.17417350907935
2014-02-16,49.60810917638817,22.115092680638377,76.13595896972406
2014-02-17,46.44993481204892,19.47310378125342,72.73967410086276
2014-02-18,48.49890917924968,20.674068211729463,78.2916723928585
2014-02-19,51.44912565119586,21.118759778577665,80.27478685510803
