ds,yhat,yhat_lower,yhat_upper
2014-01-02,44.214961155066185,13.772201630464416,73.67756960390226
2014-01-03,46.406364772879726,16.072328815272115,72.98810590271566
2014-01-04,47.42306955854996,17.23922432121237,77.12864210618928
2014-01-05,44.942968876983926,17.702007440111263,75.0615934446585
2014-01-06,41.56331949616646,12.029990136614458,71.3978252784576
2014-01-07,43.412812448143896,17.05726395177234,71.03461828529882
2014-01-08,46.18673117031746,18.66074260608444,74.51155747287024
2014-01-09,45.89448656422673,15.521725039950002,73.97858772203844
2014-01-10,48.41873620758082,20.0991690138598,76.26833899037882
2014-01-11,49.720360549000866,20.580447957216844,79.91685262634566
2014-01-12,47.470884791931375,18.911153497164324,74.60653628926232
2014-01-13,44.26258270098203,15.851963528684013,73.12109791793038
2014-01-14,46.22067378584037,18.486356744918638,74.35190749510807
2014-01-15,49.03856825094674,19.26090895859906,78.70938509756463
2014-01-16,48.725447130430965,20.276252503168454,78.15909678356118
2014-01-17,51.16538374823392,24.49475267467691,80.69566110555817
2014-01-18,52.32227938560432,24.83658052772116,81.29545107499159
2014-01-19,49.87220305768313,21.55127216498336,80.19549318684864
2014-01-20,46.41337393388327,18.45553765430638,74.6294870179481
2014-01-21,48.078201197524976,17.33731650773328,75.02031520983488
2014-01-22,50.568340017338464,21.56582088683905,80.17375448390189
2014-01-23,49.902056157469644,25.00955899538198,78.25949741154834
2014-01-24,51.973111154026974,23.477669783041883,78.22930744107714
2014-01-25,52.75544724808784,24.95852767710406,82.2575236963645
2014-01-26,49.93526863102277,19.57312075005301,79.78238938099784
2014-01-27,46.1207643546452,20.532085316050207,75.06968524731853
2014-01-28,47.453894498091756,20.05753720442216,76.40609191413057
2014-01-29,49.64520485471961,20.01342263011556,76.3141908980051
2014-01-30,48.72096887455851,21.511754799933577,77.45709525886106
2014-01-31,50.58187445253792,22.954954064215148,79.14897924114554
2014-02-01,51.207539718749345,22.360348716367067,78.00703893878384
2014-02-02,48.288458530008185,16.28271293645947,73.57134964178995
2014-02-03,44.4356242307545,14.197085355976341,73.00733391643112
2014-02-04,45.79225548507205,17.04386079491205,75.1432277338288
2014-02-05,48.06859059833066,19.82416277737528,75.83556039695765
2014-02-06,47.289049144532825,18.794854388593475,75.00561131590007
2014-02-07,49.35097750538664,20.19557068288692,77.74449424511238
2014-02-08,50.229260468315495,23.880142293836126,79.08103333325967
2014-02-09,47.60839661539288,19.60259009787846,77.23790944440162
2014-02-10,44.092282239180285,14.98325772152713,73.20838946433547
2014-02-11,45.816123005928205,18.32150204535097,74.81480225641451
2014-02-12,48.481434589574945,19.516519932281163,78.57565808793126
2014-02-13,48.10342543355835,19.051173400721666,77.92870095105769
2014-02-14,50.56997228564382,21.525635124455334,79.47743584621932
2014-02-15,51.84646455707018,21.063581082882017,78.5715194403366
2014-02-16,49.60810917638817,23.327840863412376,78.51759613324131
2014-02-17,46.44993481204892,17.40302693486144,75.81023032512681
2014-02-18,48.49890917924968,18.229703654371352,77.12760771506315
2014-02-19,51.44912565119586,23.800655262794773,77.37705313693571
2014-02-20,51.30934795943202,23.815284366699057,79.76967204121077
2014-02-21,53.96211999463189,25.428844319698953,82.01106612732731
2014-04-10,50.80170930205557,22.585767308665922,79.63220406154373
2014-04-11,53.52662173780386,25.54429391629986,83.09138747605779
2014-04-12,55.06414164802916,25.018891579240357,84.07395838414983
2014-04-13,53.092311245233205,23.986584804923883,83.46160388568927
2014-04-14,50.20929887849844,20.914261755560176,77.31893594833
2014-04-15,52.54532911351628,24.725878970357275,82.51150099129006
2014-04-16,55.797679566497465,26.72287836765935,85.0626801721937
2014-04-17,55.97804023873945,27.624761462243995,85.30763417028977
2014-04-18,58.97144909913896,30.02418483416518,89.46486059511444
2014-04-19,60.74108344862128,32.75024619919859,89.87662512920896
2014-04-20,58.96050245588634,28.640965019468425,85.35392959339406
2014-04-21,56.22358354787623,28.938066560500726,85.77040573845858
2014-04-22,58.65657012405461,29.803525554237616,86.04710921049487
