ds,yhat,yhat_lower,yhat_upper
2014-01-02,44.214961155066185,17.472770874396687,71.45824436286094
2014-01-03,46.406364772879726,15.976239753413612,73.50755249993504
2014-01-04,47.42306955854996,19.80591393543533,76.13499464758854
2014-01-05,44.942968876983926,18.21792661358008,72.95768476058828
2014-01-06,41.56331949616646,12.010969922501113,67.87825495674772
2014-01-07,43.412812448143896,13.84963739128435,72.48007627239355
2014-01-08,46.18673117031746,17.05825002387139,74.57739784414447
2014-01-09,45.89448656422673,17.050839727374733,74.2634650630117
2014-01-10,48.41873620758082,20.366599012852458,77.59086353280213
2014-01-11,49.720360549000866,20.7607166067,78.89027392182128
2014-01-12,47.470884791931375,18.98897769322367,78.6164648697081
2014-01-13,44.26258270098203,14.939879351954895,70.69372221373077
2014-01-14,46.22067378584037,19.61112824465148,75.77646295348605
2014-01-15,49.03856825094674,19.979935808699604,76.15459148841178
2014-01-16,48.725447130430965,20.29296333501735,76.81599253505387
2014-01-17,51.16538374823392,23.142657409310363,78.32624911395646
2014-01-18,52.32227938560432,24.498317223907744,77.78492519989227
2014-01-19,49.87220305768313,21.14816329119878,80.0185993862955
2014-01-20,46.41337393388327,18.542532403659198,74.92207568248492
2014-01-21,48.078201197524976,19.372008227493932,75.9784466958
2014-01-22,50.568340017338464,22.45881478668956,78.35367199221153
2014-01-23,49.902056157469644,22.64930842965446,80.2904889959645
2014-01-24,51.973111154026974,22.06234676263415,79.31319736322955
2014-01-25,52.75544724808784,23.23414873151519,80.01856601543412
2014-01-26,49.93526863102277,23.050956660353467,77.46246799751898
2014-01-27,46.1207643546452,19.684223620340386,76.46278661640689
2014-01-28,47.453894498091756,17.93258024023649,72.31250062620985
2014-01-29,49.64520485471961,20.36092626994059,78.9488575881109
2014-01-30,48.72096887455851,21.6162145836017,77.51219207866009
2014-01-31,50.58187445253792,21.350946018326265,79.31114525976062
2014-02-01,51.207539718749345,24.061240179265944,79.92655939364278
2014-02-02,48.288458530008185,21.180307955251898,78.3486573691345
2014-02-03,44.4356242307545,15.363062154789473,73.34238979288428
2014-02-04,45.79225548507205,17.281326124529755,73.00031613109942
2014-02-05,48.06859059833066,19.583866110991913,77.58525064227521
2014-02-06,47.289049144532825,20.34894184114755,74.82077924193679
2014-02-07,49.35097750538664,21.576228267215352,78.17925266798292
2014-02-08,50.229260468315495,21.78745626578928,79.69440175232386
2014-02-09,47.60839661539288,17.97071931969744,74.03404742988906
2014-02-10,44.092282239180285,16.4857653486703,72.52488373997205
2014-02-11,45.816123005928205,14.682275183745919,74.61752070490694
2014-02-12,48.481434589574945,19.975362405494273,77.59670980202728
2014-02-13,48.10342543355835,19.15164106838073,77.47878778375922
2014-02-14,50.56997228564382,20.662013341433727,78.73092568122007
2014-02-15,51.84646455707018,24.31474401798327,80.09414449176909
2014-02-16,49.60810917638817,18.27084295444141,76.32659859455204
2014-02-17,46.44993481204892,17.248828379987405,74.52726298832998
2014-02-18,48.49890917924968,19.386615959521425,77.2209376706477
2014-02-19,51.44912565119586,23.69992385808211,82.09777187308468
2014-02-20,51.30934795943202,20.16688455873275,79.61805272314612
2014-02-21,53.96211999463189,26.493200042269045,82.0313243308707
2014-04-10,50.80170930205557,21.460478485650654,79.61798195703356
2014-04-11,53.52662173780386,24.78058066702559,81.70071851853994
2014-04-12,55.06414164802916,27.624882864344,83.56915426776722
2014-04-13,53.092311245233205,24.852045465884935,82.0878477266232
2014-04-14,50.20929887849844,21.3722283150654,79.56249213478702
2014-04-15,52.54532911351628,24.761215877217236,82.12763652042847
2014-04-16,55.797679566497465,25.78602925105896,82.37171485409307
2014-04-17,55.97804023873945,27.680696425062525,84.18021080601761
2014-04-18,58.97144909913896,31.15605129304272,88.62455679528486
2014-04-19,60.74108344862128,33.06965144451737,87.96954403184455
2014-04-20,58.96050245588634,29.276100237046744,88.10766839838281
2014-04-21,56.22358354787623,28.870973992933607,83.10956684777693
2014-04-22,58.65657012405461,30.75717371480901,89.27663021411057
2014-04-23,61.95319037231058,34.49289394200711,91.60913016017649
2014-04-24,62.1221392029866,35.27562366717926,92.07819171193213
2014-04-25,65.04613310330953,35.22211813537435,92.8130104618968
2014-04-26,66.68681340867461,36.94002026494911,95.07335751729714
2014-04-27,64.717089379314,35.87859732933542,92.55409982490829
2014-04-28,61.73115993136425,32.915699524379924,90.68139663930002
2014-04-29,63.85662795195529,34.28574424532898,95.00977570812132
2014-04-30,66.78966385252947,39.17196779294579,95.85123927391541
2014-05-01,66.54250778119791,39.142004109700686,93.90074130802265
2014-05-02,69.00251832547272,41.219050968337356,97.79875369199603
2014-05-03,70.13704193614251,43.80622487039252,96.81008418727025
2014-05-04,67.6256939608709,39.34605751059349,96.50967147966915
2014-05-05,64.07029044047286,37.808023658960465,92.142796557981
2014-05-06,65.60684572027372,34.563404212328535,95.40074635800738
2014-05-07,67.94059446276219,39.201942222978126,95.57501380422234
2014-05-08,67.09333018936672,39.460480179568336,95.90282819858535
2014-05-09,68.96227160683262,39.87520614067375,98.57540223847153
2014-05-10,69.5247350098372,40.30491772283679,96.5532032769303
2014-05-11,66.47020824497628,38.9733857511113,95.26039414912806
2014-05-12,62.41007040305464,34.03699448581771,89.76811872262559
2014-05-13,63.48937758971999,34.19692791636414,91.70126834147266
2014-05-14,65.42167879906071,38.315945144178315,94.26605044756798
2014-05-15,64.23615944537762,36.42653702074287,92.5698717411141
2014-05-16,65.83632907344594,36.76733587983993,96.20096237075334
2014-05-17,66.2045364889288,37.18668590670621,93.08012273735594
2014-05-18,63.03391228470623,35.27223007927405,92.58448895062492
2014-05-19,58.93798683654211,33.08718603063441,89.01740069095791
2014-05-20,60.062407293351114,31.179065000518243,88.70328520017752
2014-05-21,62.11971997790628,32.53921524175098,88.32399843112711
2014-05-22,61.13651723367734,33.892539180447386,89.88208540874092
2014-05-23,63.01216578175498,35.0365262381027,92.89451926801297
2014-05-24,63.723399397580344,33.01821431509697,92.52230787534428
2014-05-25,60.95637447670304,35.006372085329225,87.75215944976664
2014-05-26,57.31643419697278,31.362499301884796,85.60981875806569
2014-05-27,58.940001558566195,27.800383947869367,87.23695082401319
2014-05-28,61.52956362478713,31.81449862452814,89.38458688626883
2014-05-29,61.101041207891974,33.402921743620055,88.9330518529953
2014-05-30,63.542755666241185,34.60953556559391,92.64919553184761
2014-05-31,64.82026976949442,37.22359000258301,93.94183310382367
2014-06-01,62.60869504408161,33.81828861731708,88.34257674377382
2014-06-02,59.502705010250956,27.547527818925087,89.66710082688606
2014-06-03,61.628668323991576,32.77173040620082,87.70687391723075
2014-06-04,64.67985807732501,36.75738131645035,95.32987295215263
2014-06-05,64.66402579356603,36.26676576284619,93.89626913247773
2014-06-06,67.46254659477063,37.657811512728784,97.24041301765865
2014-06-07,69.03540796908509,39.64239504055084,98.62926890676495
2014-06-08,67.05363080623633,37.32023208313049,93.20893913070105
2014-06-09,64.10935925705753,34.07086782897523,93.06982400502183
2014-06-10,66.32803154310773,39.59925990442659,95.98415369241475
2014-06-11,69.4035871041095,41.6832241338468,97.87194847807127
2014-06-12,69.34599880028942,39.94287422009038,98.10852191282237
2014-06-13,72.04033787098868,43.534612506683864,102.01661415601187
2014-06-14,73.45164631181493,45.90761299839269,100.74536752943996
2014-06-15,71.25720852445126,41.63375932374177,98.17105374103797
2014-06-16,68.05646284517171,40.79227841689068,94.57596609727439
2014-06-17,69.98296988315845,40.78321131039046,99.88547900958496
2014-06-18,72.7393984843525,45.489704038696495,101.88898600050116
2014-06-19,72.34482394215372,43.64125835810035,99.98601755815199
2014-06-20,74.69355237420945,47.31346714569999,100.73270143065702
2014-06-21,75.75975229083375,48.56561385479893,106.04026283805263
2014-06-22,73.22949154348618,45.06837129551068,102.96328488820188
2014-06-23,69.71042639331368,41.945936037569965,100.80148849263144
2014-06-24,71.34356539739134,42.64509380045729,98.64028523695595
2014-06-25,73.83807417265636,46.56628266277767,100.40066707893581
2014-06-26,73.21842023931283,41.61285928995961,103.12117452219957
2014-06-27,75.38307565836342,47.194413382790515,104.26613194093107
2014-06-28,76.30906139907762,47.865580390516065,104.3980844794317
2014-06-29,73.68393357578441,44.817672155134204,101.879022741403
2014-06-30,70.11545923743809,41.39323768967185,98.3727640349151
2014-07-01,71.74340432476613,41.43680672575099,101.34269699071876
2014-07-04,76.00140016951065,46.44910867883989,103.77143108829098
2014-07-05,77.06236584708876,46.76570714589961,104.55667485623566
2014-07-06,74.59315773433569,44.9034799846133,100.47625294983007
2014-07-07,71.19452123214657,42.25621199718796,99.53499298840273
2014-07-08,72.99885589722162,44.85201183281948,101.10950910003442
2014-07-09,75.70529262897236,48.29657723860008,103.4189139768922
2014-07-10,75.32714553895532,48.359520935009286,103.63850061554547
2014-07-11,77.75094735642404,47.64340911664761,106.54821850231323
2014-07-12,78.9413428422751,48.01711881297904,106.46805334449552
2014-07-13,76.57343055411184,48.57743250056005,106.72709009801918
2014-07-14,73.24279079242648,45.13577779300343,102.35892215367352
2014-07-15,75.07761270850344,45.94647411363724,104.35877191744558
2014-07-16,77.77387638538168,50.6859073555425,107.94043254570776
2014-07-17,77.34287860365495,48.286438200072844,104.041667088091
2014-07-18,79.670309567136,52.724157113477176,108.82759880378612
2014-07-19,80.72115442460486,51.328994916575425,109.62743371065393
2014-07-20,78.17201024330099,50.426654783629665,108.6761643626981
2014-07-21,74.62105750615332,46.773001322276066,103.00377835159921
2014-07-22,76.20010123755164,45.34391292444289,103.32074756377438
2014-07-23,78.60964050386417,48.2727790715861,107.05630241727296
2014-07-24,77.86625865137347,49.67215900072712,106.51158217176582
2014-07-25,79.86154580903946,54.69389084542439,107.48372875660093
2014-07-26,80.56683221609012,54.49673472938868,108.6024020851876
2014-07-27,77.665328081475,51.378227697519975,106.20621193668808
2014-07-28,73.76191427544353,43.215309615702594,102.99351095134968
2014-07-29,74.99500420816779,47.72729927427135,100.38497278524416
2014-07-30,77.07144075992467,49.666091027545946,103.31003361320086
2014-07-31,76.01372546294233,47.69919526993257,103.41202660929707
2014-08-01,77.71879588154567,50.213849463082305,104.80186913580019
2014-08-02,78.1626336251601,50.409853155330794,107.3814763946669
2014-08-03,75.03230192525135,45.99976566505479,103.27406710732615
2014-08-04,70.93565956182925,45.757362107668335,100.29572890436845
2014-08-05,72.01317317800144,44.372213858432524,99.37664497588123
2014-08-06,73.97279268821347,44.97754187342042,103.25648884547734
2014-08-07,72.83718696644553,44.28821973656036,101.16214563759583
2014-08-08,74.50255490245911,47.700236816798466,103.04381363217952
2014-08-09,74.94329259594875,45.53071770009517,104.64868176271365
2014-08-10,71.84411320865955,45.63075117224157,101.61079858891927
2014-08-11,67.80986318680446,38.154791898896605,95.33159721791735
2014-08-12,68.97745325764586,39.56022593869636,99.15310883800265
2014-08-13,71.05086482970518,42.24551419982797,99.41319253927061
2014-08-14,70.04852459448232,43.38927913032859,98.91969249929284
2014-08-15,71.86225785678407,43.890997640048205,100.58700517203988
2014-08-16,72.4620967718233,43.37995957793968,100.22323929649886
2014-08-17,69.52853553800685,41.15482082913107,98.23109936603493
2014-08-18,65.66247201841243,37.338327009517606,94.69368687242864
2014-08-19,66.99725036186668,38.719689152400264,96.65940022929782
2014-08-20,69.23376189761223,41.75414074253313,100.07536845534105
2014-08-21,68.38789435080531,38.70762696901768,97.4312766789221
2014-08-22,70.34953783278829,42.625589288342795,96.69341887775033
2014-08-23,71.08742244973945,42.68555524603749,97.47105796076185
2014-08-24,68.2813790109318,40.391906963586585,96.73464501752781
2014-08-25,64.53226254681732,35.91365539423618,93.97978352830226
2014-08-26,65.9739541928123,36.022456748290985,96.11875428179897
2014-08-27,68.30840045305963,37.2698271800215,97.57795793449907
2014-08-28,67.55298230098003,37.93041653986102,96.76080475310918
2014-08-29,69.59942557713097,40.23618804806045,97.94390099666823
2014-08-30,70.41853103133323,41.22245974773218,100.14736628204669
2014-08-31,67.69231937605863,40.651317596604855,95.08695538269791
2014-09-01,64.02383520309844,34.22537945420517,92.7292227292864
2014-09-02,65.54902958327742,36.16609631332958,92.94948935921893
2014-09-03,67.9716846120408,38.82935650035405,97.34120256862681
2014-09-04,67.3106764533233,39.93026018426786,95.07634743182817
2014-09-05,69.45879215340348,39.60592267433484,100.7165651098935
2014-09-06,70.38738197476806,42.323406965576616,98.8597434592029
2014-09-07,67.77844550159068,37.43148439836457,97.14227491096577
2014-09-08,64.23439764132539,35.43934157159264,92.51806607309665
2014-09-09,65.88993592656858,36.786064895112304,92.99079536753491
2014-09-10,68.44697322385318,40.09694748165105,96.54234192464247
2014-09-11,67.92193247392413,38.45180405838017,95.81085881646685
2014-09-12,70.20461803009267,39.758848750459755,100.27548189344219
2014-09-13,71.26294388026184,41.13151739386583,100.90592826345775
2014-09-14,68.77511482291577,41.44120835850901,96.57189157402486
2014-09-15,65.33950388815244,36.854890316272744,94.16580767580108
2014-09-16,67.08664400798042,37.4306004532247,96.46968299261798
2014-09-17,69.71429418011995,42.58766022384562,96.63462165983796
2014-09-18,69.23487254331971,42.197340311012844,97.12640430330647
2014-09-19,71.53446651067809,43.24973609973349,98.60243807328565
2014-09-20,72.57769575045167,44.08922697737628,100.65896115581627
2014-09-21,70.04001965324589,42.03800371117007,96.6612998282322
2014-09-22,66.51772834980419,35.93729831038874,95.64710063905689
2014-09-23,68.14003139595134,38.80048462465068,97.49472516757287
2014-09-24,70.60420094456336,41.602429241096445,99.74910359491726
2014-09-25,69.92305897376461,39.26508468008265,97.92697222514893
2014-09-26,71.98401653831253,41.07380539144968,97.9875744383716
2014-09-27,72.75393939824768,44.64749482313952,100.5934709340482
2014-09-28,69.91143102466526,41.546918611225436,96.30265709376715
2014-09-29,66.05677223228179,36.72656196501606,92.8728192436418
2014-09-30,67.32393256832613,38.05420071273035,94.93287225598186
2014-10-01,69.4156120962106,40.68127134102321,98.85708018634135
2014-10-02,68.35060572035034,40.70324735472275,98.32276940372425
2014-10-03,70.0227012841476,41.47718841085705,96.97880476748966
2014-10-04,70.40538965678377,43.054492867585644,97.01057333043575
2014-10-05,67.18398215523291,40.2917631573322,96.27025300382641
2014-10-06,62.96537925671094,34.285092320469516,91.75635757628218
2014-10-07,63.8899106568563,34.78433115203826,91.78390490618578
2014-10-08,65.66621031235582,37.46199245142306,94.89754614807151
2014-10-09,64.31842353839167,36.26615188249282,94.55599213780373
2014-10-10,65.74496209335935,38.14950266004122,94.92624102132928
2014-10-11,65.92308979885163,38.35032661580081,94.03724432257948
2014-10-12,62.54093787314884,33.21143322527045,88.53315951968617
2014-10-13,58.20719714468056,31.99849037919772,84.4761284920632
2014-10-14,59.06290969025876,33.34209341681309,86.80345524916854
2014-10-15,60.81632522246528,33.08619756681366,87.6885118072783
2014-10-16,59.49012012210607,30.021664414601826,87.18411346095075
2014-10-17,60.980194979627576,32.443352220200644,87.51699651549995
2014-10-18,61.260332225944786,34.674420241472525,90.36638759352523
2014-10-19,58.0143111842955,29.180570993950102,87.26216737227323
2014-10-20,53.84572503137921,24.683638922997293,81.82097448222747
2014-10-21,54.88991877451579,27.84996485811587,83.43447459349998
2014-10-22,56.84900946668647,28.122881546453602,85.50976020067341
2014-10-23,55.739281904358634,26.926252349755625,84.68028493133673
2014-10-24,57.450170604831165,29.756777950811035,86.41402557692615
2014-10-25,57.949104307051506,30.491412111604205,87.75117811129705
2014-10-26,54.913804876784646,26.2964426496405,84.28661577752843
2014-10-27,50.94227969925599,21.538416517227926,82.35562185351213
2014-10-28,52.164921466575954,22.1282322191967,79.81714811360945
2014-10-29,54.279671742851214,23.558869256471336,84.62503101619933
2014-10-30,53.29953721872349,24.559880582698185,82.3546254879858
2014-10-31,55.11166575692815,26.30499223978365,83.98641209341935
2014-11-01,55.68225552879908,28.918860075604588,85.58042767447992
